player_name,player_url
Kenwyne Jones,https://fbref.com/en/players/5f3b634e/Kenwyne-Jones
Phil Jones,https://fbref.com/en/players/def899bd/Phil-Jones
Nigel de Jong,https://fbref.com/en/players/a0e209bc/Nigel-de-Jong
Milan Jovanović,https://fbref.com/en/players/bd89b75e/Milan-Jovanovic
Younès Kaboul,https://fbref.com/en/players/3680d723/Younes-Kaboul
Gaël Kakuta,https://fbref.com/en/players/5b1bf5e3/Gael-Kakuta
Nikola Kalinić,https://fbref.com/en/players/d4931a5a/Nikola-Kalinic
Salomon Kalou,https://fbref.com/en/players/2042d931/Salomon-Kalou
Diomansy Kamara,https://fbref.com/en/players/71e8454e/Diomansy-Kamara
Robbie Keane,https://fbref.com/en/players/f45e1bb2/Robbie-Keane
Dekel Keinan,https://fbref.com/en/players/8e3c9fb3/Dekel-Keinan
Martin Kelly,https://fbref.com/en/players/d7492450/Martin-Kelly
Stephen Kelly,https://fbref.com/en/players/4d7dd756/Stephen-Kelly
Andy Keogh,https://fbref.com/en/players/c7e84594/Andy-Keogh
Michael Kightly,https://fbref.com/en/players/26e5c484/Michael-Kightly
Ledley King,https://fbref.com/en/players/83ca192d/Ledley-King
Richard Kingson,https://fbref.com/en/players/05380aa0/Richard-Kingson
Chris Kirkland,https://fbref.com/en/players/710265d2/Chris-Kirkland
Ivan Klasnić,https://fbref.com/en/players/214ed478/Ivan-Klasnic
Zat Knight,https://fbref.com/en/players/607efc45/Zat-Knight
Aleksandar Kolarov,https://fbref.com/en/players/eda40760/Aleksandar-Kolarov
Vincent Kompany,https://fbref.com/en/players/d2bff301/Vincent-Kompany
Paul Konchesky,https://fbref.com/en/players/941bcf75/Paul-Konchesky
Sergei Kornilenko,https://fbref.com/en/players/be1797d6/Sergei-Kornilenko
Laurent Koscielny,https://fbref.com/en/players/f5efb153/Laurent-Koscielny
Radoslav Kováč,https://fbref.com/en/players/cf3f2f6d/Radoslav-Kovac
Niko Kranjčar,https://fbref.com/en/players/403d2184/Niko-Kranjcar
Tim Krul,https://fbref.com/en/players/f23f9d20/Tim-Krul
Shefki Kuqi,https://fbref.com/en/players/1e05027f/Shefki-Kuqi
Tomasz Kuszczak,https://fbref.com/en/players/a924380b/Tomasz-Kuszczak
Dirk Kuyt,https://fbref.com/en/players/cd53ecf4/Dirk-Kuyt
Sotirios Kyrgiakos,https://fbref.com/en/players/2bc82fdc/Sotirios-Kyrgiakos
Louis Laing,https://fbref.com/en/players/827ae666/Louis-Laing
Frank Lampard,https://fbref.com/en/players/268df6b1/Frank-Lampard
Sebastian Larsson,https://fbref.com/en/players/b26efc36/Sebastian-Larsson
Jens Lehmann,https://fbref.com/en/players/d1ca1129/Jens-Lehmann
Lucas Leiva,https://fbref.com/en/players/4c78b5ed/Lucas-Leiva
Aaron Lennon,https://fbref.com/en/players/2ff964a0/Aaron-Lennon
Joleon Lescott,https://fbref.com/en/players/62393d3b/Joleon-Lescott
Eric Lichaj,https://fbref.com/en/players/7636a420/Eric-Lichaj
Amine Linganzi,https://fbref.com/en/players/e465378c/Amine-Linganzi
Adrián López,https://fbref.com/en/players/70392341/Adrian-Lopez
Jason Lowe,https://fbref.com/en/players/e000b843/Jason-Lowe
Kazenga LuaLua,https://fbref.com/en/players/d732d28a/Kazenga-LuaLua
David Luiz,https://fbref.com/en/players/c0e27d1a/David-Luiz
Craig Lynch,https://fbref.com/en/players/243a84ca/Craig-Lynch
Peter Løvenkrands,https://fbref.com/en/players/609f6984/Peter-Lovenkrands
Federico Macheda,https://fbref.com/en/players/e14daddc/Federico-Macheda
Jean Makoun,https://fbref.com/en/players/728c9139/Jean-Makoun
Steed Malbranque,https://fbref.com/en/players/e3df61bc/Steed-Malbranque
Florent Malouda,https://fbref.com/en/players/6fe6d820/Florent-Malouda
Michael Mancienne,https://fbref.com/en/players/2db3ae0a/Michael-Mancienne
Obafemi Martins,https://fbref.com/en/players/70849fc2/Obafemi-Martins
Javier Mascherano,https://fbref.com/en/players/5070881b/Javier-Mascherano
James McArthur,https://fbref.com/en/players/cee31595/James-McArthur
Benni McCarthy,https://fbref.com/en/players/a6f401c6/Benni-McCarthy
James McCarthy,https://fbref.com/en/players/64b08de7/James-McCarthy
Josh McEachran,https://fbref.com/en/players/48565585/Josh-McEachran
James McFadden,https://fbref.com/en/players/2cfdae75/James-McFadden
Ryan McGivern,https://fbref.com/en/players/4c2e7e85/Ryan-McGivern
Callum McManaman,https://fbref.com/en/players/1a5dbcc2/Callum-McManaman
Raul Meireles,https://fbref.com/en/players/e767cd27/Raul-Meireles
Abdoulaye Méïté,https://fbref.com/en/players/2b548af1/Abdoulaye-Meite
John Mensah,https://fbref.com/en/players/142ed694/John-Mensah
David Meyler,https://fbref.com/en/players/8ea6417a/David-Meyler
Simon Mignolet,https://fbref.com/en/players/d436eb94/Simon-Mignolet
Nenad Milijaš,https://fbref.com/en/players/10206347/Nenad-Milijas
