player_name,player_url,player_id,full_name,position,current_club,status
Carles Puyol,https://www.transfermarkt.com/carles-puyol/profil/spieler/7594,7594,Carles Puyol,Defender - Centre-Back,N/A,Success
Carlos Aranda,https://www.transfermarkt.com/carlos-aranda/profil/spieler/7841,7841,Carlos Aranda,Attack - Centre-Forward,N/A,Success
Carlos Bacca,https://www.transfermarkt.com/carlos-bacca/profil/spieler/119235,119235,Carlos Bacca,Attack - Centre-Forward,Junior FC,Success
Carlos Bellvís,https://www.transfermarkt.com/carlos-bellvis/profil/spieler/51550,51550,Carlos Bellvís,Defender - Left-Back,N/A,Success
Carlos Caballero,https://www.transfermarkt.com/carlos-caballero/profil/spieler/71002,71002,Carlos Caballero,Midfield - Central Midfield,N/A,Success
Carlos Clerc,https://www.transfermarkt.com/carlos-clerc/profil/spieler/193784,193784,Carlos Clerc,Defender - Left-Back,Real Valladolid,Success
Carlos Diogo,https://www.transfermarkt.com/carlos-diogo/profil/spieler/32233,32233,Carlos Diogo,Defender - Right-Back,N/A,Success
Carlos Fernández,https://www.transfermarkt.com/carlos-fernandez/profil/spieler/216464,216464,Carlos Fernández,Attack - Centre-Forward,CD Mirandés,Success
Carlos García,https://www.transfermarkt.com/carlos-garcia/profil/spieler/199134,199134,Carlos García,Midfield - Attacking Midfield,AD San Jose,Success
Carlos García,https://www.transfermarkt.com/carlos-garcia/profil/spieler/15762,15762,Carlos García,Defender - Centre-Back,N/A,Success
Carlos Gurpegui,https://www.transfermarkt.com/carlos-gurpegui/profil/spieler/7631,7631,Carlos Gurpegui,Defender - Centre-Back,N/A,Success
Carlos Kameni,https://www.transfermarkt.com/carlos-kameni/profil/spieler/7914,7914,Carlos Kameni,Goalkeeper,Without Club,Success
Carlos Marchena,https://www.transfermarkt.com/carlos-marchena/profil/spieler/7572,7572,Carlos Marchena,Defender - Centre-Back,N/A,Success
Carlos Martínez,https://www.transfermarkt.com/carlos-martinez/profil/spieler/58074,58074,Carlos Martínez,Defender - Right-Back,N/A,Success
Carlos Martins,https://www.transfermarkt.com/carlos-martins/profil/spieler/14511,14511,Carlos Martins,Midfield - Attacking Midfield,N/A,Success
Carlos Peña,https://www.transfermarkt.com/carlos-pena/profil/spieler/8746,8746,Carlos Peña,Defender - Left-Back,N/A,Success
Carlos Sánchez,https://www.transfermarkt.com/carlos-sanchez/profil/spieler/51226,51226,Carlos Sánchez,Midfield - Defensive Midfield,N/A,Success
Carlos Selfa,https://www.transfermarkt.com/carlos-selfa/profil/spieler/252688,252688,Carlos Selfa,Midfield - Central Midfield,Without Club,Success
Carlos Tomás,https://www.transfermarkt.com/carlos-tomas/profil/spieler/125797,125797,Carlos Tomás,Defender - Centre-Back,N/A,Success
Carlos Vela,https://www.transfermarkt.com/carlos-vela/profil/spieler/35773,35773,Carlos Vela,Attack - Right Winger,N/A,Success
Carlos Vigaray,https://www.transfermarkt.com/carlos-vigaray/profil/spieler/263627,263627,Carlos Vigaray,Defender - Centre-Back,CD Teruel,Success
Carmelo González,https://www.transfermarkt.com/carmelo/profil/spieler/44038,44038,Carmelo,Midfield - Attacking Midfield,N/A,Success
Casemiro,https://www.transfermarkt.com/casemiro/profil/spieler/16306,16306,Casemiro,Midfield - Defensive Midfield,Man Utd,Success
Casto,https://www.transfermarkt.com/casto/profil/spieler/47722,47722,Casto,Goalkeeper,N/A,Success
Cata Díaz,https://www.transfermarkt.com/cata-diaz/profil/spieler/39087,39087,Cata Díaz,Defender - Centre-Back,N/A,Success
Cedrick Mabwati,https://www.transfermarkt.com/cedrick/profil/spieler/137162,137162,Cedrick,Attack - Left Winger,Without Club,Success
Celso Borges,https://www.transfermarkt.com/celso-borges/profil/spieler/81532,81532,Celso Borges,Midfield - Central Midfield,LD Alajuelense,Success
Cesc Fàbregas,https://www.transfermarkt.com/cesc-fabregas/profil/spieler/8806,8806,Cesc Fàbregas,Midfield - Central Midfield,N/A,Success
Cezary Wilk,https://www.transfermarkt.com/cezary-wilk/profil/spieler/35448,35448,Cezary Wilk,Midfield - Defensive Midfield,N/A,Success
Charles,https://www.transfermarkt.com/charles/profil/spieler/154059,154059,Charles,Attack - Centre-Forward,N/A,Success
Charlie I'Anson,https://www.transfermarkt.com/charlie-ianson/profil/spieler/191866,191866,Charlie I'Anson,Defender - Centre-Back,Without Club,Success
Charlie Took,https://www.transfermarkt.com/charlie-took/profil/spieler/210142,210142,Charlie Took,Defender - Centre-Back,Without Club,Success
Chechu,https://www.transfermarkt.com/chechu-dorado/profil/spieler/70898,70898,Chechu Dorado,Defender - Centre-Back,N/A,Success
Chico Flores,https://www.transfermarkt.com/chico-flores/profil/spieler/51681,51681,Chico Flores,Defender - Centre-Back,N/A,Success
Chori Domínguez,https://www.transfermarkt.com/alejandro-dominguez/profil/spieler/18958,18958,Alejandro Domínguez,Midfield - Attacking Midfield,N/A,Success
Chory Castro,https://www.transfermarkt.com/chory-castro/profil/spieler/28171,28171,Chory Castro,Attack - Left Winger,N/A,Success
Christian,https://www.transfermarkt.com/bolano/profil/spieler/48294,48294,Bolaño,Defender - Left-Back,N/A,Success
Christian Alfonso,https://www.transfermarkt.com/christian-alfonso/profil/spieler/203108,203108,Christian Alfonso,Midfield - Attacking Midfield,Without Club,Success
Christian Bravo,https://www.transfermarkt.com/christian-bravo/profil/spieler/189735,189735,Christian Bravo,Attack - Right Winger,Antofagasta,Success
Christian Cueva,https://www.transfermarkt.com/christian-cueva/profil/spieler/95280,95280,Christian Cueva,Midfield - Attacking Midfield,Juan Pablo II,Success
Christian Lell,https://www.transfermarkt.com/christian-lell/profil/spieler/2233,2233,Christian Lell,Defender - Right-Back,N/A,Success
Chuli,https://www.transfermarkt.com/chuli/profil/spieler/129515,129515,Chuli,Attack - Centre-Forward,N/A,Success
Cicinho,https://www.transfermarkt.com/cicinho/profil/spieler/26101,26101,Cicinho,Defender - Right-Back,N/A,Success
Cicinho,https://www.transfermarkt.com/cicinho/profil/spieler/99632,99632,Cicinho,Defender - Right-Back,N/A,Success
Ciprian Marica,https://www.transfermarkt.com/ciprian-marica/profil/spieler/16833,16833,Ciprian Marica,Attack - Centre-Forward,N/A,Success
Claudio Bravo,https://www.transfermarkt.com/claudio-bravo/profil/spieler/40423,40423,Claudio Bravo,Goalkeeper,N/A,Success
Claudio Morel Rodríguez,https://www.transfermarkt.com/claudio-morel-rodriguez/profil/spieler/7924,7924,Claudio Morel Rodríguez,Defender - Left-Back,N/A,Success
Coke,https://www.transfermarkt.com/coke/profil/spieler/71905,71905,Coke,Defender - Right-Back,N/A,Success
Corona,https://www.transfermarkt.com/miguel-angel-corona/profil/spieler/7945,7945,Miguel Ángel Corona,Midfield - Central Midfield,N/A,Success
Cristóbal,https://www.transfermarkt.com/cristobal-marquez/profil/spieler/72281,72281,Cristóbal Márquez,Midfield - Central Midfield,Without Club,Success
Cristhian Stuani,https://www.transfermarkt.com/cristhian-stuani/profil/spieler/59323,59323,Cristhian Stuani,Attack - Centre-Forward,Girona,Success
Cristián Zapata,https://www.transfermarkt.com/cristian-zapata/profil/spieler/34344,34344,Cristian Zapata,Defender - Centre-Back,Without Club,Success
Cristian Álvarez,https://www.transfermarkt.com/cristian-alvarez/profil/spieler/55135,55135,Cristian Álvarez,Goalkeeper,N/A,Success
Cristian Ansaldi,https://www.transfermarkt.com/cristian-ansaldi/profil/spieler/55854,55854,Cristian Ansaldi,Defender - Left-Back,N/A,Success
Cristian Bustos,https://www.transfermarkt.com/cristian-bustos/profil/spieler/57922,57922,Cristian Bustos,Midfield - Central Midfield,N/A,Success
Cristian Gómez,https://www.transfermarkt.com/cristian-gomez/profil/spieler/198047,198047,Cristian Gómez,Midfield - Central Midfield,N/A,Success
Cristian Herrera,https://www.transfermarkt.com/cristian-herrera/profil/spieler/237617,237617,Cristian Herrera,Attack - Centre-Forward,Dep. La Coruña,Success
Cristian Hidalgo,https://www.transfermarkt.com/cristian-hidalgo/profil/spieler/8155,8155,Cristian Hidalgo,Attack - Left Winger,N/A,Success
Cristian Lobato,https://www.transfermarkt.com/cristian-lobato/profil/spieler/175787,175787,Cristian Lobato,Attack - Left Winger,CF Igualada,Success
Cristian Portilla,https://www.transfermarkt.com/cristian-portilla/profil/spieler/35538,35538,Cristian Portilla,Midfield - Central Midfield,N/A,Success
Cristian Pulhac,https://www.transfermarkt.com/cristian-pulhac/profil/spieler/34781,34781,Cristian Pulhac,Defender - Left-Back,N/A,Success
Cristian Rodríguez,https://www.transfermarkt.com/cristian-rodriguez/profil/spieler/33448,33448,Cristian Rodríguez,Midfield - Left Midfield,N/A,Success
Cristian Săpunaru,https://www.transfermarkt.com/cristian-sapunaru/profil/spieler/25942,25942,Cristian Săpunaru,Defender - Centre-Back,N/A,Success
Cristian Tello,https://www.transfermarkt.com/cristian-tello/profil/spieler/141834,141834,Cristian Tello,Attack - Left Winger,Without Club,Success
Cristiano Ronaldo,https://www.transfermarkt.com/cristiano-ronaldo/profil/spieler/8198,8198,Cristiano Ronaldo,Attack - Centre-Forward,Al-Nassr,Success
Dídac Vilà,https://www.transfermarkt.com/didac-vila/profil/spieler/67090,67090,Dídac Vilà,Defender - Left-Back,N/A,Success
Damià Abella,https://www.transfermarkt.com/damia-abella/profil/spieler/28002,28002,Damià Abella,Defender - Right-Back,N/A,Success
Damián Suárez,https://www.transfermarkt.com/damian-suarez/profil/spieler/76746,76746,Damián Suárez,Defender - Right-Back,Without Club,Success
Damien Perquis,https://www.transfermarkt.com/damien-perquis/profil/spieler/31050,31050,Damien Perquis,Defender - Centre-Back,N/A,Success
Dani Alves,https://www.transfermarkt.com/dani-alves/profil/spieler/15951,15951,Dani Alves,Defender - Right-Back,N/A,Success
Dani Aquino,https://www.transfermarkt.com/dani-aquino/profil/spieler/59335,59335,Dani Aquino,Attack - Second Striker,UCAM Murcia,Success
Dani Benítez,https://www.transfermarkt.com/dani-benitez/profil/spieler/63695,63695,Dani Benítez,Attack - Left Winger,Without Club,Success
Dani Carvajal,https://www.transfermarkt.com/daniel-carvajal/profil/spieler/138927,138927,Daniel Carvajal,Defender - Right-Back,Real Madrid,Success
Dani Ceballos,https://www.transfermarkt.com/dani-ceballos/profil/spieler/319745,319745,Dani Ceballos,Midfield - Central Midfield,Real Madrid,Success
Dani Estrada,https://www.transfermarkt.com/dani-estrada/profil/spieler/47648,47648,Dani Estrada,Defender - Right-Back,Without Club,Success
Dani Güiza,https://www.transfermarkt.com/dani-guiza/profil/spieler/8186,8186,Dani Güiza,Attack - Centre-Forward,Jerez Ind.,Success
Dani García,https://www.transfermarkt.com/dani-garcia/profil/spieler/178425,178425,Dani García,Midfield - Defensive Midfield,Olympiacos,Success
Dani Giménez,https://www.transfermarkt.com/dani-gimenez/profil/spieler/71801,71801,Dani Giménez,Goalkeeper,N/A,Success
Dani Hernández,https://www.transfermarkt.com/dani-hernandez/profil/spieler/88528,88528,Dani Hernández,Goalkeeper,N/A,Success
Dani Nieto,https://www.transfermarkt.com/dani-nieto/profil/spieler/67544,67544,Dani Nieto,Attack - Right Winger,UD Poblense,Success
Dani Osvaldo,https://www.transfermarkt.com/daniel-osvaldo/profil/spieler/37389,37389,Daniel Osvaldo,Attack - Centre-Forward,N/A,Success
Dani Romera,https://www.transfermarkt.com/dani-romera/profil/spieler/271451,271451,Dani Romera,Attack - Centre-Forward,Rudar Prijedor,Success
Daniel Aranzubia,https://www.transfermarkt.com/daniel-aranzubia/profil/spieler/7612,7612,Daniel Aranzubia,Goalkeeper,N/A,Success
Daniel Candeias,https://www.transfermarkt.com/daniel-candeias/profil/spieler/56046,56046,Daniel Candeias,Attack - Right Winger,Coimbra,Success
Daniel Carriço,https://www.transfermarkt.com/daniel-carrico/profil/spieler/37712,37712,Daniel Carriço,Defender - Centre-Back,N/A,Success
Daniel Larsson,https://www.transfermarkt.com/daniel-larsson/profil/spieler/27292,27292,Daniel Larsson,Attack - Left Winger,N/A,Success
Daniel Pacheco,https://www.transfermarkt.com/dani-pacheco/profil/spieler/28285,28285,Dani Pacheco,Midfield - Attacking Midfield,Wisla Plock,Success
Daniel Parejo,https://www.transfermarkt.com/dani-parejo/profil/spieler/59561,59561,Dani Parejo,Midfield - Central Midfield,Villarreal,Success
Daniel Pinillos,https://www.transfermarkt.com/dani-pinillos/profil/spieler/240039,240039,Dani Pinillos,Defender - Left-Back,Without Club,Success
Daniel Sotres,https://www.transfermarkt.com/dani-sotres/profil/spieler/171170,171170,Dani Sotres,Goalkeeper,Gimnástica,Success
Danijel Pranjić,https://www.transfermarkt.com/danijel-pranjic/profil/spieler/25617,25617,Danijel Pranjic,Defender - Left-Back,N/A,Success
Dariusz Dudka,https://www.transfermarkt.com/dariusz-dudka/profil/spieler/24502,24502,Dariusz Dudka,Midfield - Defensive Midfield,N/A,Success
Darwin Machís,https://www.transfermarkt.com/darwin-machis/profil/spieler/211251,211251,Darwin Machís,Attack - Left Winger,CD América,Success
David Abraham,https://www.transfermarkt.com/david-abraham/profil/spieler/58178,58178,David Abraham,Defender - Centre-Back,N/A,Success
David Albelda,https://www.transfermarkt.com/david-albelda/profil/spieler/7575,7575,David Albelda,Midfield - Defensive Midfield,N/A,Success
David Barral,https://www.transfermarkt.com/david-barral/profil/spieler/20346,20346,David Barral,Attack - Centre-Forward,N/A,Success
David Cerrajería,https://www.transfermarkt.com/david-cerra/profil/spieler/25041,25041,David Cerra,Defender - Right-Back,N/A,Success
David Cobeño,https://www.transfermarkt.com/david-cobeno/profil/spieler/37906,37906,David Cobeño,Goalkeeper,N/A,Success
David Cortés,https://www.transfermarkt.com/david-cortes/profil/spieler/7671,7671,David Cortés,Defender - Right-Back,N/A,Success
David Costas,https://www.transfermarkt.com/david-costas/profil/spieler/276111,276111,David Costas,Defender - Centre-Back,Real Oviedo,Success
David de Gea,https://www.transfermarkt.com/david-de-gea/profil/spieler/59377,59377,David de Gea,Goalkeeper,Fiorentina,Success
David García,https://www.transfermarkt.com/david-garcia/profil/spieler/7878,7878,David García,Defender - Left-Back,N/A,Success
David Generelo,https://www.transfermarkt.com/david-generelo/profil/spieler/7985,7985,David Generelo,Midfield - Central Midfield,N/A,Success
David Goldar,https://www.transfermarkt.com/david-goldar/profil/spieler/278357,278357,David Goldar,Defender - Centre-Back,Pafos,Success
David López,https://www.transfermarkt.com/david-lopez/profil/spieler/25462,25462,David López,Midfield - Central Midfield,N/A,Success
David López,https://www.transfermarkt.com/david-lopez/profil/spieler/129444,129444,David López,Defender - Centre-Back,Girona,Success
David Lombán,https://www.transfermarkt.com/david-lomban/profil/spieler/63723,63723,David Lombán,Defender - Centre-Back,N/A,Success
David Mateos,https://www.transfermarkt.com/david-mateos/profil/spieler/45304,45304,David Mateos,Defender - Centre-Back,DN United,Success
David Navarro,https://www.transfermarkt.com/david-navarro/profil/spieler/7568,7568,David Navarro,Defender - Centre-Back,N/A,Success
David Rochela,https://www.transfermarkt.com/david-rochela/profil/spieler/58904,58904,David Rochela,Defender - Centre-Back,N/A,Success
David Rodríguez,https://www.transfermarkt.com/david-rodriguez/profil/spieler/57950,57950,David Rodríguez,Attack - Centre-Forward,N/A,Success
David Timor,https://www.transfermarkt.com/david-timor/profil/spieler/158795,158795,David Timor,Midfield - Central Midfield,CF Intercity,Success
David Trezeguet,https://www.transfermarkt.com/david-trezeguet/profil/spieler/4146,4146,David Trezeguet,Attack - Centre-Forward,N/A,Success
David Villa,https://www.transfermarkt.com/david-villa/profil/spieler/7980,7980,David Villa,Attack - Centre-Forward,N/A,Success
David Zurutuza,https://www.transfermarkt.com/david-zurutuza/profil/spieler/59375,59375,David Zurutuza,Midfield - Central Midfield,N/A,Success
Deivid,https://www.transfermarkt.com/deivid/profil/spieler/93330,93330,Deivid,Defender - Centre-Back,N/A,Success
Dejan Lekić,https://www.transfermarkt.com/dejan-lekic/profil/spieler/49795,49795,Dejan Lekic,Attack - Centre-Forward,N/A,Success
Denis Cheryshev,https://www.transfermarkt.com/denis-cheryshev/profil/spieler/98322,98322,Denis Cheryshev,Attack - Left Winger,Krasava ENY,Success
Denis Suárez,https://www.transfermarkt.com/denis-suarez/profil/spieler/165007,165007,Denis Suárez,Midfield - Attacking Midfield,Alavés,Success
Derek Boateng,https://www.transfermarkt.com/derek-boateng/profil/spieler/18091,18091,Derek Boateng,Midfield - Defensive Midfield,N/A,Success
Didier Zokora,https://www.transfermarkt.com/didier-zokora/profil/spieler/13389,13389,Didier Zokora,Midfield - Defensive Midfield,N/A,Success
Diego,https://www.transfermarkt.com/diego/profil/spieler/4248,4248,Diego,Midfield - Attacking Midfield,N/A,Success
Diego Alves,https://www.transfermarkt.com/diego-alves/profil/spieler/42373,42373,Diego Alves,Goalkeeper,N/A,Success
Diego Benito Rey,https://www.transfermarkt.com/diego-benito/profil/spieler/139859,139859,Diego Benito,Midfield - Central Midfield,Without Club,Success
Diego Buonanotte,https://www.transfermarkt.com/diego-buonanotte/profil/spieler/45646,45646,Diego Buonanotte,Midfield - Attacking Midfield,Deportes Temuco,Success
Diego Capel,https://www.transfermarkt.com/diego-capel/profil/spieler/27471,27471,Diego Capel,Attack - Left Winger,N/A,Success
Diego Castro,https://www.transfermarkt.com/diego-castro/profil/spieler/57791,57791,Diego Castro,Attack - Left Winger,N/A,Success
Diego Colotto,https://www.transfermarkt.com/diego-colotto/profil/spieler/27453,27453,Diego Colotto,Defender - Centre-Back,N/A,Success
Diego Costa,https://www.transfermarkt.com/diego-costa/profil/spieler/44779,44779,Diego Costa,Attack - Centre-Forward,Without Club,Success
Diego Forlán,https://www.transfermarkt.com/diego-forlan/profil/spieler/3408,3408,Diego Forlán,Attack - Centre-Forward,N/A,Success
Diego Godín,https://www.transfermarkt.com/diego-godin/profil/spieler/54928,54928,Diego Godín,Defender - Centre-Back,N/A,Success
Diego Ifrán,https://www.transfermarkt.com/diego-ifran/profil/spieler/76701,76701,Diego Ifrán,Attack - Centre-Forward,N/A,Success
Diego López,https://www.transfermarkt.com/diego-lopez/profil/spieler/34370,34370,Diego López,Goalkeeper,N/A,Success
Diego Llorente,https://www.transfermarkt.com/diego-llorente/profil/spieler/246291,246291,Diego Llorente,Defender - Centre-Back,Real Betis,Success
Diego Lugano,https://www.transfermarkt.com/diego-lugano/profil/spieler/13829,13829,Diego Lugano,Defender - Centre-Back,N/A,Success
Diego Mainz,https://www.transfermarkt.com/diego-mainz/profil/spieler/58070,58070,Diego Maínz,Defender - Centre-Back,N/A,Success
Diego Mariño,https://www.transfermarkt.com/diego-marino/profil/spieler/59349,59349,Diego Mariño,Goalkeeper,Albacete,Success
Diego Perotti,https://www.transfermarkt.com/diego-perotti/profil/spieler/54984,54984,Diego Perotti,Attack - Left Winger,Vesta,Success
Diego Rivas,https://www.transfermarkt.com/diego-rivas/profil/spieler/9991,9991,Diego Rivas,Midfield - Central Midfield,N/A,Success
Diego Seoane,https://www.transfermarkt.com/diego-seoane/profil/spieler/104916,104916,Diego Seoane,Defender - Right-Back,N/A,Success
Diego Valeri,https://www.transfermarkt.com/diego-valeri/profil/spieler/54588,54588,Diego Váleri,Midfield - Attacking Midfield,N/A,Success
Dimitri Foulquier,https://www.transfermarkt.com/dimitri-foulquier/profil/spieler/170472,170472,Dimitri Foulquier,Defender - Right-Back,Valencia,Success
Diogo Figueiras,https://www.transfermarkt.com/diogo-figueiras/profil/spieler/172181,172181,Diogo Figueiras,Defender - Right-Back,Without Club,Success
Diogo Salomão,https://www.transfermarkt.com/diogo-salomao/profil/spieler/145918,145918,Diogo Salomão,Attack - Right Winger,Without Club,Success
Dioni,https://www.transfermarkt.com/dioni/profil/spieler/164402,164402,Dioni,Attack - Centre-Forward,Eldense,Success
Domingo Cisma,https://www.transfermarkt.com/domingo-cisma/profil/spieler/51535,51535,Domingo Cisma,Defender - Left-Back,N/A,Success
Dorlan Pabón,https://www.transfermarkt.com/dorlan-pabon/profil/spieler/74667,74667,Dorlan Pabón,Attack - Right Winger,N/A,Success
Douglas,https://www.transfermarkt.com/douglas/profil/spieler/58426,58426,Douglas,Defender - Right-Back,N/A,Success
Duško Tošić,https://www.transfermarkt.com/dusko-tosic/profil/spieler/17184,17184,Dusko Tosic,Defender - Centre-Back,N/A,Success
Duda,https://www.transfermarkt.com/duda/profil/spieler/7782,7782,Duda,Attack - Left Winger,N/A,Success
Dudu Aouate,https://www.transfermarkt.com/dudu-aouate/profil/spieler/3495,3495,Dudu Aouate,Goalkeeper,N/A,Success
Eñaut Zubikarai,https://www.transfermarkt.com/enaut-zubikarai/profil/spieler/76076,76076,Eñaut Zubikarai,Goalkeeper,N/A,Success
Eddy Silvestre,https://www.transfermarkt.com/eddy-israfilov/profil/spieler/238865,238865,Eddy Israfilov,Defender - Centre-Back,Johor DT,Success
Eder Vilarchao,https://www.transfermarkt.com/eder-vilarchao/profil/spieler/156892,156892,Eder Vilarchao,Midfield - Attacking Midfield,N/A,Success
Edimar Fraga,https://www.transfermarkt.com/edimar/profil/spieler/74314,74314,Edimar,Defender - Left-Back,Forte FC,Success
Edinho,https://www.transfermarkt.com/edinho/profil/spieler/29366,29366,Edinho,Attack - Centre-Forward,N/A,Success
Edmílson,https://www.transfermarkt.com/edmilson/profil/spieler/5343,5343,Edmílson,Midfield - Defensive Midfield,N/A,Success
Edson Ratinho,https://www.transfermarkt.com/edson-ratinho/profil/spieler/50778,50778,Edson Ratinho,Defender - Right-Back,N/A,Success
Edu Albácar,https://www.transfermarkt.com/edu-albacar/profil/spieler/57961,57961,Edu Albacar,Defender - Left-Back,N/A,Success
Edu Bedia,https://www.transfermarkt.com/edu-bedia/profil/spieler/74764,74764,Edu Bedia,Midfield - Central Midfield,At. Albericia,Success
Edu Caballer,https://www.transfermarkt.com/edu-caballer/profil/spieler/73231,73231,Edu Caballer,Defender - Centre-Back,N/A,Success
Edu Oriol,https://www.transfermarkt.com/edu-oriol/profil/spieler/95488,95488,Edu Oriol,Defender - Right-Back,N/A,Success
Edu Ramos,https://www.transfermarkt.com/edu-ramos/profil/spieler/85365,85365,Edu Ramos,Midfield - Central Midfield,Alhaurín,Success
Eduardo Salvio,https://www.transfermarkt.com/eduardo-salvio/profil/spieler/84535,84535,Eduardo Salvio,Attack - Right Winger,Lanús,Success
Eduardo Vargas,https://www.transfermarkt.com/eduardo-vargas/profil/spieler/89718,89718,Eduardo Vargas,Attack - Centre-Forward,U. de Chile,Success
Efraín Juárez,https://www.transfermarkt.com/efrain-juarez/profil/spieler/66130,66130,Efraín Juárez,Defender - Right-Back,N/A,Success
Elías,https://www.transfermarkt.com/elias/profil/spieler/74600,74600,Elias,Midfield - Central Midfield,N/A,Success
Eliseu,https://www.transfermarkt.com/eliseu/profil/spieler/14192,14192,Eliseu,Defender - Left-Back,N/A,Success
Emanuel Insúa,https://www.transfermarkt.com/emanuel-insua/profil/spieler/226006,226006,Emanuel Insúa,Defender - Left-Back,Colegiales,Success
Emi Buendía,https://www.transfermarkt.com/emiliano-buendia/profil/spieler/321247,321247,Emiliano Buendía,Midfield - Attacking Midfield,Aston Villa,Success
Emiliano Armenteros,https://www.transfermarkt.com/emiliano-armenteros/profil/spieler/30747,30747,Emiliano Armenteros,Attack - Left Winger,N/A,Success
Emiliano Insúa,https://www.transfermarkt.com/emiliano-insua/profil/spieler/45599,45599,Emiliano Insúa,Defender - Left-Back,N/A,Success
Emiliano Velázquez,https://www.transfermarkt.com/emiliano-velazquez/profil/spieler/189458,189458,Emiliano Velázquez,Defender - Centre-Back,Danubio FC,Success
Emilio Nsue,https://www.transfermarkt.com/emilio-nsue/profil/spieler/59558,59558,Emilio Nsue,Attack - Centre-Forward,CF Intercity,Success
Emir Spahić,https://www.transfermarkt.com/emir-spahic/profil/spieler/25812,25812,Emir Spahic,Defender - Centre-Back,N/A,Success
Emmanuel Adebayor,https://www.transfermarkt.com/emmanuel-adebayor/profil/spieler/8883,8883,Emmanuel Adebayor,Attack - Centre-Forward,N/A,Success
Emre Belözoğlu,https://www.transfermarkt.com/emre-belozoglu/profil/spieler/5782,5782,Emre Belözoğlu,Midfield - Central Midfield,N/A,Success
Eneko Bóveda,https://www.transfermarkt.com/eneko-boveda/profil/spieler/89313,89313,Eneko Bóveda,Defender - Right-Back,N/A,Success
Eneko Capilla,https://www.transfermarkt.com/eneko-capilla/profil/spieler/289241,289241,Eneko Capilla,Midfield - Attacking Midfield,UD Sanse,Success
Eneko Satrústegui,https://www.transfermarkt.com/eneko-satrustegui/profil/spieler/158792,158792,Eneko Satrústegui,Defender - Centre-Back,CyD Leonesa,Success
Enric Saborit,https://www.transfermarkt.com/enric-saborit/profil/spieler/85372,85372,Enric Saborit,Defender - Centre-Back,AEK Larnaca,Success
Enrique Corrales,https://www.transfermarkt.com/enrique-corrales/profil/spieler/25460,25460,Enrique Corrales,Defender - Left-Back,N/A,Success
Enrique de Lucas,https://www.transfermarkt.com/quique-de-lucas/profil/spieler/3172,3172,Quique de Lucas,Midfield - Attacking Midfield,N/A,Success
Enrique Sola,https://www.transfermarkt.com/kike-sola/profil/spieler/51532,51532,Kike Sola,Attack - Centre-Forward,N/A,Success
Enzo Maresca,https://www.transfermarkt.com/enzo-maresca/profil/spieler/16651,16651,Enzo Maresca,Midfield - Central Midfield,N/A,Success
Enzo Pérez,https://www.transfermarkt.com/enzo-perez/profil/spieler/56066,56066,Enzo Pérez,Midfield - Defensive Midfield,Argentinos Jrs.,Success
Enzo Roco,https://www.transfermarkt.com/enzo-roco/profil/spieler/186862,186862,Enzo Roco,Defender - Centre-Back,Palestino,Success
Eric Bailly,https://www.transfermarkt.com/eric-bailly/profil/spieler/286384,286384,Eric Bailly,Defender - Centre-Back,Real Oviedo,Success
Eric López,https://www.transfermarkt.com/eric-lopez/profil/spieler/176120,176120,Eric López,Attack - Right Winger,Martinenc,Success
Erik Morán,https://www.transfermarkt.com/erik-moran/profil/spieler/67542,67542,Erik Morán,Midfield - Central Midfield,Ponferradina,Success
Ernesto Galán,https://www.transfermarkt.com/ernesto-galan/profil/spieler/73009,73009,Ernesto Galán,Defender - Right-Back,N/A,Success
Esteban,https://www.transfermarkt.com/esteban/profil/spieler/15974,15974,Esteban,Goalkeeper,N/A,Success
Esteban Granero,https://www.transfermarkt.com/esteban-granero/profil/spieler/44065,44065,Esteban Granero,Midfield - Central Midfield,N/A,Success
Evaldo Fabiano,https://www.transfermarkt.com/evaldo/profil/spieler/25106,25106,Evaldo,Defender - Left-Back,N/A,Success
Ezequiel Calvente,https://www.transfermarkt.com/ezequiel-calvente/profil/spieler/153739,153739,Ezequiel Calvente,Attack - Right Winger,Without Club,Success
Ezequiel Garay,https://www.transfermarkt.com/ezequiel-garay/profil/spieler/35939,35939,Ezequiel Garay,Defender - Centre-Back,N/A,Success
Ezequiel Rescaldani,https://www.transfermarkt.com/ezequiel-rescaldani/profil/spieler/164477,164477,Ezequiel Rescaldani,Attack - Centre-Forward,N/A,Success
Fábio Coentrão,https://www.transfermarkt.com/fabio-coentrao/profil/spieler/33648,33648,Fábio Coentrão,Defender - Left-Back,N/A,Success
Fabián Orellana,https://www.transfermarkt.com/fabian-orellana/profil/spieler/60890,60890,Fabián Orellana,Attack - Right Winger,N/A,Success
Fabián Vargas,https://www.transfermarkt.com/fabian-vargas/profil/spieler/20006,20006,Fabián Vargas,Midfield - Central Midfield,N/A,Success
Fabinho,https://www.transfermarkt.com/fabinho/profil/spieler/225693,225693,Fabinho,Midfield - Defensive Midfield,Al-Ittihad,Success
Fabrice Olinga,https://www.transfermarkt.com/fabrice-olinga/profil/spieler/238291,238291,Fabrice Olinga,Attack - Left Winger,Without Club,Success
Fabricio,https://www.transfermarkt.com/fabri/profil/spieler/45882,45882,Fabri,Goalkeeper,N/A,Success
