player_name,transfer_url,player_url,season,season_simple,injury_type,from_date,until_date,days,days_text,games_missed,games_missed_text
Óliver Torres,https://www.transfermarkt.com/oliver-torres/profil/spieler/214775,https://fbref.com/en/players/58a9a4d9/Oliver-Torres,23/24,2023,Shoulder injury,26/04/2024,30/06/2024,66,66 days,6,6
Óliver Torres,https://www.transfermarkt.com/oliver-torres/profil/spieler/214775,https://fbref.com/en/players/58a9a4d9/Oliver-Torres,21/22,2021,Leg injury,24/07/2021,13/09/2021,52,52 days,3,3
Óliver Torres,https://www.transfermarkt.com/oliver-torres/profil/spieler/214775,https://fbref.com/en/players/58a9a4d9/Oliver-Torres,19/20,2019,Foot bruise,31/01/2020,21/02/2020,22,22 days,4,4
Óliver Torres,https://www.transfermarkt.com/oliver-torres/profil/spieler/214775,https://fbref.com/en/players/58a9a4d9/Oliver-Torres,15/16,2015,Adductor pain,17/04/2016,27/04/2016,11,11 days,2,2
Óliver Torres,https://www.transfermarkt.com/oliver-torres/profil/spieler/214775,https://fbref.com/en/players/58a9a4d9/Oliver-Torres,15/16,2015,Adductor pain,14/03/2016,15/04/2016,33,33 days,6,6
Óliver Torres,https://www.transfermarkt.com/oliver-torres/profil/spieler/214775,https://fbref.com/en/players/58a9a4d9/Oliver-Torres,14/15,2014,Shoulder injury,19/02/2015,9/3/2015,19,19 days,3,3
Óliver Torres,https://www.transfermarkt.com/oliver-torres/profil/spieler/214775,https://fbref.com/en/players/58a9a4d9/Oliver-Torres,14/15,2014,Acromioclavicular joint dislocation,1/9/2014,22/09/2014,22,22 days,5,5
Óliver Torres,https://www.transfermarkt.com/oliver-torres/profil/spieler/214775,https://fbref.com/en/players/58a9a4d9/Oliver-Torres,13/14,2013,Shoulder injury,30/01/2014,27/02/2014,29,29 days,4,4
Óscar,https://www.transfermarkt.com/oscar-gonzalez/profil/spieler/7818,https://fbref.com/en/players/627650df/Oscar,13/14,2013,Ankle sprain,25/01/2014,20/02/2014,27,27 days,3,3
Óscar,https://www.transfermarkt.com/oscar-gonzalez/profil/spieler/7818,https://fbref.com/en/players/627650df/Oscar,11/12/2026,2011,muscular problems,16/02/2012,1/3/2012,15,15 days,2,2
Óscar Díaz,https://www.transfermarkt.com/oscar-diaz/profil/spieler/30802,https://fbref.com/en/players/5a5ed410/Oscar-Diaz,13/14,2013,Overstretching,13/05/2014,19/05/2014,7,7 days,0,-
Óscar de Marcos,https://www.transfermarkt.com/oscar-de-marcos/profil/spieler/96718,https://fbref.com/en/players/9f323c71/Oscar-de-Marcos,24/25,2024,Inflammation of pubic bone,12/8/2024,23/08/2024,12,12 days,1,1
Óscar de Marcos,https://www.transfermarkt.com/oscar-de-marcos/profil/spieler/96718,https://fbref.com/en/players/9f323c71/Oscar-de-Marcos,23/24,2023,Hamstring injury,18/01/2024,23/01/2024,6,6 days,1,1
Óscar de Marcos,https://www.transfermarkt.com/oscar-de-marcos/profil/spieler/96718,https://fbref.com/en/players/9f323c71/Oscar-de-Marcos,23/24,2023,Ankle injury,15/12/2023,31/12/2023,17,17 days,2,2
Óscar de Marcos,https://www.transfermarkt.com/oscar-de-marcos/profil/spieler/96718,https://fbref.com/en/players/9f323c71/Oscar-de-Marcos,23/24,2023,Ankle injury,20/08/2023,15/09/2023,27,27 days,2,2
Óscar de Marcos,https://www.transfermarkt.com/oscar-de-marcos/profil/spieler/96718,https://fbref.com/en/players/9f323c71/Oscar-de-Marcos,21/22,2021,Foot injury,8/5/2022,13/05/2022,6,6 days,1,1
Óscar de Marcos,https://www.transfermarkt.com/oscar-de-marcos/profil/spieler/96718,https://fbref.com/en/players/9f323c71/Oscar-de-Marcos,21/22,2021,Corona virus,9/2/2022,16/02/2022,8,8 days,2,2
Óscar de Marcos,https://www.transfermarkt.com/oscar-de-marcos/profil/spieler/96718,https://fbref.com/en/players/9f323c71/Oscar-de-Marcos,21/22,2021,Adductor pain,22/01/2022,31/01/2022,10,10 days,1,1
Óscar de Marcos,https://www.transfermarkt.com/oscar-de-marcos/profil/spieler/96718,https://fbref.com/en/players/9f323c71/Oscar-de-Marcos,21/22,2021,Ankle injury,20/11/2021,28/11/2021,9,9 days,1,1
Óscar de Marcos,https://www.transfermarkt.com/oscar-de-marcos/profil/spieler/96718,https://fbref.com/en/players/9f323c71/Oscar-de-Marcos,21/22,2021,Adductor pain,27/08/2021,10/9/2021,15,15 days,1,1
Óscar de Marcos,https://www.transfermarkt.com/oscar-de-marcos/profil/spieler/96718,https://fbref.com/en/players/9f323c71/Oscar-de-Marcos,20/21,2020,Corona virus,7/11/2020,22/11/2020,16,16 days,1,1
Óscar de Marcos,https://www.transfermarkt.com/oscar-de-marcos/profil/spieler/96718,https://fbref.com/en/players/9f323c71/Oscar-de-Marcos,19/20,2019,muscular problems,21/11/2019,21/05/2020,183,183 days,21,21
Óscar de Marcos,https://www.transfermarkt.com/oscar-de-marcos/profil/spieler/96718,https://fbref.com/en/players/9f323c71/Oscar-de-Marcos,19/20,2019,Ankle injury,26/08/2019,26/09/2019,32,32 days,4,4
Óscar de Marcos,https://www.transfermarkt.com/oscar-de-marcos/profil/spieler/96718,https://fbref.com/en/players/9f323c71/Oscar-de-Marcos,18/19,2018,muscular problems,17/04/2019,24/04/2019,8,8 days,1,1
Óscar de Marcos,https://www.transfermarkt.com/oscar-de-marcos/profil/spieler/96718,https://fbref.com/en/players/9f323c71/Oscar-de-Marcos,17/18,2017,Leg injury,8/1/2018,8/2/2018,32,32 days,4,4
Óscar de Marcos,https://www.transfermarkt.com/oscar-de-marcos/profil/spieler/96718,https://fbref.com/en/players/9f323c71/Oscar-de-Marcos,17/18,2017,Toe injury,3/12/2017,9/12/2017,7,7 days,1,1
Óscar Serrano,https://www.transfermarkt.com/oscar-serrano/profil/spieler/26373,https://fbref.com/en/players/c862ecc5/Oscar-Serrano,10/11/2026,2010,Cruciate ligament tear,9/11/2010,1/6/2011,205,205 days,25,25
Óscar Serrano,https://www.transfermarkt.com/oscar-serrano/profil/spieler/26373,https://fbref.com/en/players/c862ecc5/Oscar-Serrano,9/10/2026,2009,Cruciate ligament tear,25/04/2010,1/11/2010,191,191 days,14,14
Óscar Trejo,https://www.transfermarkt.com/oscar-trejo/profil/spieler/30321,https://fbref.com/en/players/fc647b34/Oscar-Trejo,18/19,2018,Muscle injury,10/12/2018,20/12/2018,11,11 days,1,1
Óscar Trejo,https://www.transfermarkt.com/oscar-trejo/profil/spieler/30321,https://fbref.com/en/players/fc647b34/Oscar-Trejo,17/18,2017,Muscle injury,12/2/2018,22/02/2018,11,11 days,1,1
Óscar Trejo,https://www.transfermarkt.com/oscar-trejo/profil/spieler/30321,https://fbref.com/en/players/fc647b34/Oscar-Trejo,17/18,2017,Hamstring injury,3/12/2017,16/12/2017,14,14 days,1,1
Óscar Trejo,https://www.transfermarkt.com/oscar-trejo/profil/spieler/30321,https://fbref.com/en/players/fc647b34/Oscar-Trejo,16/17,2016,Appendectomy,21/11/2016,22/12/2016,32,32 days,7,7
Óscar Trejo,https://www.transfermarkt.com/oscar-trejo/profil/spieler/30321,https://fbref.com/en/players/fc647b34/Oscar-Trejo,16/17,2016,Adductor injury,16/09/2016,22/09/2016,7,7 days,2,2
Óscar Ustari,https://www.transfermarkt.com/oscar-ustari/profil/spieler/3755,https://fbref.com/en/players/40e417fa/Oscar-Ustari,25/26,2025,Muscle injury,18/07/2025,9/8/2025,23,23 days,5,5
Óscar Ustari,https://www.transfermarkt.com/oscar-ustari/profil/spieler/3755,https://fbref.com/en/players/40e417fa/Oscar-Ustari,17/18,2017,Patellar tendon rupture,3/11/2017,1/5/2018,180,180 days,4,4
Óscar Ustari,https://www.transfermarkt.com/oscar-ustari/profil/spieler/3755,https://fbref.com/en/players/40e417fa/Oscar-Ustari,16/17,2016,Broken arm,18/02/2017,6/8/2017,170,170 days,15,15
Óscar Ustari,https://www.transfermarkt.com/oscar-ustari/profil/spieler/3755,https://fbref.com/en/players/40e417fa/Oscar-Ustari,12/13/2026,2012,Torn muscle bundle,10/5/2013,29/05/2013,20,20 days,5,5
Óscar Ustari,https://www.transfermarkt.com/oscar-ustari/profil/spieler/3755,https://fbref.com/en/players/40e417fa/Oscar-Ustari,10/11/2026,2010,Cruciate ligament tear,31/05/2011,1/12/2011,185,185 days,28,28
Óscar Ustari,https://www.transfermarkt.com/oscar-ustari/profil/spieler/3755,https://fbref.com/en/players/40e417fa/Oscar-Ustari,10/11/2026,2010,Broken jaw,13/02/2011,25/03/2011,41,41 days,7,7
Óscar Ustari,https://www.transfermarkt.com/oscar-ustari/profil/spieler/3755,https://fbref.com/en/players/40e417fa/Oscar-Ustari,8/9/2026,2008,Cruciate ligament tear,17/08/2008,1/3/2009,197,197 days,33,33
Óscar Ustari,https://www.transfermarkt.com/oscar-ustari/profil/spieler/3755,https://fbref.com/en/players/40e417fa/Oscar-Ustari,6/7/2026,2006,Knee problems,15/04/2007,8/5/2007,24,24 days,3,3
Éric Abidal,https://www.transfermarkt.com/eric-abidal/profil/spieler/5283,https://fbref.com/en/players/016828bd/Eric-Abidal,14/15,2014,Rest,29/11/2014,30/11/2014,2,2 days,0,-
Éric Abidal,https://www.transfermarkt.com/eric-abidal/profil/spieler/5283,https://fbref.com/en/players/016828bd/Eric-Abidal,13/14,2013,flu,26/02/2014,3/3/2014,6,6 days,1,1
Éric Abidal,https://www.transfermarkt.com/eric-abidal/profil/spieler/5283,https://fbref.com/en/players/016828bd/Eric-Abidal,12/13/2026,2012,Calf injury,28/04/2013,29/05/2013,32,32 days,0,-
Éric Abidal,https://www.transfermarkt.com/eric-abidal/profil/spieler/5283,https://fbref.com/en/players/016828bd/Eric-Abidal,12/13/2026,2012,Fitness,5/2/2013,29/03/2013,53,53 days,3,3
Éric Abidal,https://www.transfermarkt.com/eric-abidal/profil/spieler/5283,https://fbref.com/en/players/016828bd/Eric-Abidal,11/12/2026,2011,Liver transplant,17/03/2012,4/2/2013,325,325 days,30,30
Éric Abidal,https://www.transfermarkt.com/eric-abidal/profil/spieler/5283,https://fbref.com/en/players/016828bd/Eric-Abidal,10/11/2026,2010,Liver tumor,15/03/2011,1/5/2011,48,48 days,12,12
Éric Abidal,https://www.transfermarkt.com/eric-abidal/profil/spieler/5283,https://fbref.com/en/players/016828bd/Eric-Abidal,9/10/2026,2009,Adductor injury,9/2/2010,10/3/2010,30,30 days,6,6
Éric Abidal,https://www.transfermarkt.com/eric-abidal/profil/spieler/5283,https://fbref.com/en/players/016828bd/Eric-Abidal,9/10/2026,2009,muscular problems,14/11/2009,20/11/2009,7,7 days,1,1
Éric Abidal,https://www.transfermarkt.com/eric-abidal/profil/spieler/5283,https://fbref.com/en/players/016828bd/Eric-Abidal,8/9/2026,2008,Muscle tear,22/02/2009,10/4/2009,48,48 days,11,11
Éric Abidal,https://www.transfermarkt.com/eric-abidal/profil/spieler/5283,https://fbref.com/en/players/016828bd/Eric-Abidal,8/9/2026,2008,Knee problems,31/10/2008,1/12/2008,32,32 days,9,9
Éver Banega,https://www.transfermarkt.com/ever-banega/profil/spieler/12249,https://fbref.com/en/players/fa937f7a/Ever-Banega,24/25,2024,Muscle injury,1/10/2024,29/10/2024,29,29 days,3,3
Éver Banega,https://www.transfermarkt.com/ever-banega/profil/spieler/12249,https://fbref.com/en/players/fa937f7a/Ever-Banega,24/25,2024,Muscle injury,11/8/2024,10/9/2024,31,31 days,4,4
Éver Banega,https://www.transfermarkt.com/ever-banega/profil/spieler/12249,https://fbref.com/en/players/fa937f7a/Ever-Banega,24/25,2024,strain,28/07/2024,6/8/2024,10,10 days,1,1
Éver Banega,https://www.transfermarkt.com/ever-banega/profil/spieler/12249,https://fbref.com/en/players/fa937f7a/Ever-Banega,20/21,2020,Muscle injury,7/11/2020,21/11/2020,15,15 days,0,-
Éver Banega,https://www.transfermarkt.com/ever-banega/profil/spieler/12249,https://fbref.com/en/players/fa937f7a/Ever-Banega,15/16,2015,Knee injury,21/09/2015,29/10/2015,39,39 days,6,6
Éver Banega,https://www.transfermarkt.com/ever-banega/profil/spieler/12249,https://fbref.com/en/players/fa937f7a/Ever-Banega,11/12/2026,2011,Broken ankle,19/02/2012,1/7/2012,134,134 days,26,26
Éver Banega,https://www.transfermarkt.com/ever-banega/profil/spieler/12249,https://fbref.com/en/players/fa937f7a/Ever-Banega,11/12/2026,2011,Outer ligament problems,1/11/2011,15/12/2011,45,45 days,8,8
Éver Banega,https://www.transfermarkt.com/ever-banega/profil/spieler/12249,https://fbref.com/en/players/fa937f7a/Ever-Banega,10/11/2026,2010,Ankle injury,11/9/2010,11/10/2010,31,31 days,7,7
Éver Banega,https://www.transfermarkt.com/ever-banega/profil/spieler/12249,https://fbref.com/en/players/fa937f7a/Ever-Banega,7/8/2026,2007,Ankle sprain,13/09/2007,28/09/2007,16,16 days,4,4
Ádám Pintér,https://www.transfermarkt.com/adam-pinter/profil/spieler/63209,https://fbref.com/en/players/fdbcd938/Adam-Pinter,17/18,2017,muscular problems,1/3/2018,15/03/2018,15,15 days,2,2
Ádám Pintér,https://www.transfermarkt.com/adam-pinter/profil/spieler/63209,https://fbref.com/en/players/fdbcd938/Adam-Pinter,17/18,2017,Ankle injury,7/1/2018,20/02/2018,45,45 days,5,5
Ádám Pintér,https://www.transfermarkt.com/adam-pinter/profil/spieler/63209,https://fbref.com/en/players/fdbcd938/Adam-Pinter,17/18,2017,Ankle injury,28/11/2017,12/12/2017,15,15 days,2,2
Ádám Pintér,https://www.transfermarkt.com/adam-pinter/profil/spieler/63209,https://fbref.com/en/players/fdbcd938/Adam-Pinter,17/18,2017,infection,18/09/2017,9/10/2017,22,22 days,4,4
Ádám Pintér,https://www.transfermarkt.com/adam-pinter/profil/spieler/63209,https://fbref.com/en/players/fdbcd938/Adam-Pinter,16/17,2016,inflammation,16/05/2017,23/05/2017,8,8 days,1,1
Ádám Pintér,https://www.transfermarkt.com/adam-pinter/profil/spieler/63209,https://fbref.com/en/players/fdbcd938/Adam-Pinter,16/17,2016,muscular problems,13/04/2017,18/04/2017,6,6 days,1,1
Ádám Pintér,https://www.transfermarkt.com/adam-pinter/profil/spieler/63209,https://fbref.com/en/players/fdbcd938/Adam-Pinter,12/13/2026,2012,Ankle injury,6/9/2012,6/10/2012,31,31 days,5,5
Ádám Pintér,https://www.transfermarkt.com/adam-pinter/profil/spieler/63209,https://fbref.com/en/players/fdbcd938/Adam-Pinter,11/12/2026,2011,Torn muscle fiber,25/09/2011,14/10/2011,20,20 days,3,3
Álex Bergantiños,https://www.transfermarkt.com/alex-bergantinos/profil/spieler/72189,https://fbref.com/en/players/65ea8868/Alex-Bergantinos,17/18,2017,Hamstring injury,4/12/2017,14/12/2017,11,11 days,1,1
Álex Bergantiños,https://www.transfermarkt.com/alex-bergantinos/profil/spieler/72189,https://fbref.com/en/players/65ea8868/Alex-Bergantinos,13/14,2013,Muscle injury,29/03/2014,14/04/2014,17,17 days,0,-
Álex Gálvez,https://www.transfermarkt.com/alejandro-galvez/profil/spieler/128488,https://fbref.com/en/players/960fb42d/Alex-Galvez,18/19,2018,Hamstring injury,5/5/2019,5/6/2019,32,32 days,2,2
Álex Gálvez,https://www.transfermarkt.com/alejandro-galvez/profil/spieler/128488,https://fbref.com/en/players/960fb42d/Alex-Galvez,18/19,2018,Hamstring injury,4/11/2018,22/11/2018,19,19 days,1,1
Álex Gálvez,https://www.transfermarkt.com/alejandro-galvez/profil/spieler/128488,https://fbref.com/en/players/960fb42d/Alex-Galvez,17/18,2017,muscular problems,28/09/2017,8/10/2017,11,11 days,1,1
Álex Gálvez,https://www.transfermarkt.com/alejandro-galvez/profil/spieler/128488,https://fbref.com/en/players/960fb42d/Alex-Galvez,16/17,2016,Knock,5/2/2017,27/02/2017,23,23 days,3,3
Álex Gálvez,https://www.transfermarkt.com/alejandro-galvez/profil/spieler/128488,https://fbref.com/en/players/960fb42d/Alex-Galvez,16/17,2016,Achilles tendon problems,28/09/2016,21/10/2016,24,24 days,2,2
Álex Gálvez,https://www.transfermarkt.com/alejandro-galvez/profil/spieler/128488,https://fbref.com/en/players/960fb42d/Alex-Galvez,15/16,2015,Fitness,1/2/2016,8/2/2016,8,8 days,1,1
Álex Gálvez,https://www.transfermarkt.com/alejandro-galvez/profil/spieler/128488,https://fbref.com/en/players/960fb42d/Alex-Galvez,15/16,2015,Torn ligaments in the tarsus,25/01/2016,1/2/2016,8,8 days,1,1
Álex Gálvez,https://www.transfermarkt.com/alejandro-galvez/profil/spieler/128488,https://fbref.com/en/players/960fb42d/Alex-Galvez,15/16,2015,Hamstring strain,3/8/2015,6/8/2015,4,4 days,0,-
Álex Gálvez,https://www.transfermarkt.com/alejandro-galvez/profil/spieler/128488,https://fbref.com/en/players/960fb42d/Alex-Galvez,14/15,2014,Knee problems,30/04/2015,28/05/2015,29,29 days,4,4
Álex Gálvez,https://www.transfermarkt.com/alejandro-galvez/profil/spieler/128488,https://fbref.com/en/players/960fb42d/Alex-Galvez,14/15,2014,Rest,2/4/2015,6/4/2015,5,5 days,1,1
Álex Gálvez,https://www.transfermarkt.com/alejandro-galvez/profil/spieler/128488,https://fbref.com/en/players/960fb42d/Alex-Galvez,14/15,2014,Fitness,23/03/2015,30/03/2015,8,8 days,0,-
Álex Gálvez,https://www.transfermarkt.com/alejandro-galvez/profil/spieler/128488,https://fbref.com/en/players/960fb42d/Alex-Galvez,14/15,2014,Syndesmosis ligament tear,9/2/2015,23/03/2015,43,43 days,7,7
Álex Gálvez,https://www.transfermarkt.com/alejandro-galvez/profil/spieler/128488,https://fbref.com/en/players/960fb42d/Alex-Galvez,13/14,2013,Hamstring strain,23/01/2014,20/02/2014,29,29 days,4,4
Álex López,https://www.transfermarkt.com/alex-lopez/profil/spieler/127457,https://fbref.com/en/players/30b44896/Alex-Lopez,17/18,2017,Back injury,12/10/2017,26/04/2018,197,197 days,27,27
Álex Martínez,https://www.transfermarkt.com/alex-martinez/profil/spieler/186891,https://fbref.com/en/players/e1c805cf/Alex-Martinez,19/20,2019,Achilles tendon rupture,13/02/2020,13/08/2020,183,183 days,16,16
Álex Martínez,https://www.transfermarkt.com/alex-martinez/profil/spieler/186891,https://fbref.com/en/players/e1c805cf/Alex-Martinez,19/20,2019,Torn muscle fiber,13/08/2019,13/10/2019,62,62 days,8,8
Álex Martínez,https://www.transfermarkt.com/alex-martinez/profil/spieler/186891,https://fbref.com/en/players/e1c805cf/Alex-Martinez,16/17,2016,Knock,15/05/2017,29/05/2017,15,15 days,1,1
Álex Martínez,https://www.transfermarkt.com/alex-martinez/profil/spieler/186891,https://fbref.com/en/players/e1c805cf/Alex-Martinez,16/17,2016,Shoulder injury,13/08/2016,30/09/2016,49,49 days,6,6
Álex Martínez,https://www.transfermarkt.com/alex-martinez/profil/spieler/186891,https://fbref.com/en/players/e1c805cf/Alex-Martinez,14/15,2014,Cruciate ligament tear,8/11/2014,1/6/2015,206,206 days,31,31
Álex Menéndez,https://www.transfermarkt.com/alex-menendez/profil/spieler/175921,https://fbref.com/en/players/ddab8ee4/Alex-Menendez,17/18,2017,Knee bruise,19/03/2018,13/04/2018,26,26 days,1,1
Álex Menéndez,https://www.transfermarkt.com/alex-menendez/profil/spieler/175921,https://fbref.com/en/players/ddab8ee4/Alex-Menendez,16/17,2016,Knee problems,1/8/2016,3/10/2016,64,64 days,0,-
Álex Menéndez,https://www.transfermarkt.com/alex-menendez/profil/spieler/175921,https://fbref.com/en/players/ddab8ee4/Alex-Menendez,15/16,2015,Knee problems,16/03/2016,23/04/2016,39,39 days,5,5
Álex Moreno,https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,https://fbref.com/en/players/16e9d0ea/Alex-Moreno,25/26,2025,Muscle injury,10/2/2026,24/03/2026,43,43 days,0,-
Álex Moreno,https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,https://fbref.com/en/players/16e9d0ea/Alex-Moreno,24/25,2024,unknown injury,30/04/2025,30/07/2025,92,92 days,5,5
Álex Moreno,https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,https://fbref.com/en/players/16e9d0ea/Alex-Moreno,23/24,2023,minor knock,15/04/2024,31/05/2024,47,47 days,7,7
Álex Moreno,https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,https://fbref.com/en/players/16e9d0ea/Alex-Moreno,22/23,2022,Hamstring injury,20/05/2023,15/09/2023,119,119 days,7,7
Álex Moreno,https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,https://fbref.com/en/players/16e9d0ea/Alex-Moreno,21/22,2021,Muscle injury,17/01/2022,20/01/2022,4,4 days,1,1
Álex Moreno,https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,https://fbref.com/en/players/16e9d0ea/Alex-Moreno,21/22,2021,Muscle injury,17/01/2022,19/01/2022,3,3 days,1,1
Álex Moreno,https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,https://fbref.com/en/players/16e9d0ea/Alex-Moreno,21/22,2021,Muscle injury,22/08/2021,6/9/2021,16,16 days,1,1
Álex Moreno,https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,https://fbref.com/en/players/16e9d0ea/Alex-Moreno,20/21,2020,Corona virus,28/12/2020,8/1/2021,12,12 days,3,3
Álex Moreno,https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,https://fbref.com/en/players/16e9d0ea/Alex-Moreno,19/20,2019,muscular problems,27/11/2019,4/12/2019,8,8 days,1,1
Álex Moreno,https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,https://fbref.com/en/players/16e9d0ea/Alex-Moreno,18/19,2018,Ill,17/10/2018,24/10/2018,8,8 days,1,1
Álex Moreno,https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,https://fbref.com/en/players/16e9d0ea/Alex-Moreno,16/17,2016,Metacarpal fracture,8/1/2017,16/01/2017,9,9 days,1,1
Álex Moreno,https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,https://fbref.com/en/players/16e9d0ea/Alex-Moreno,15/16,2015,Muscle injury,26/05/2016,9/6/2016,15,15 days,2,2
Álex Moreno,https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,https://fbref.com/en/players/16e9d0ea/Alex-Moreno,14/15,2014,Ill,22/08/2014,1/9/2014,11,11 days,2,2
Álex Pérez,https://www.transfermarkt.com/alex-perez/profil/spieler/167830,https://fbref.com/en/players/8dac6f70/Alex-Perez,21/22,2021,Cruciate ligament tear,2/2/2022,2/12/2022,304,304 days,35,35
Álex Pérez,https://www.transfermarkt.com/alex-perez/profil/spieler/167830,https://fbref.com/en/players/8dac6f70/Alex-Perez,21/22,2021,Sore muscles,15/09/2021,1/1/2022,109,109 days,17,17
Álex Pérez,https://www.transfermarkt.com/alex-perez/profil/spieler/167830,https://fbref.com/en/players/8dac6f70/Alex-Perez,19/20,2019,Knee problems,11/1/2020,29/01/2020,19,19 days,1,1
Álex Pérez,https://www.transfermarkt.com/alex-perez/profil/spieler/167830,https://fbref.com/en/players/8dac6f70/Alex-Perez,19/20,2019,Adductor injury,24/09/2019,15/10/2019,22,22 days,2,2
Álex Pérez,https://www.transfermarkt.com/alex-perez/profil/spieler/167830,https://fbref.com/en/players/8dac6f70/Alex-Perez,17/18,2017,Muscle injury,6/3/2018,23/03/2018,18,18 days,2,2
Álvaro Arbeloa,https://www.transfermarkt.com/alvaro-arbeloa/profil/spieler/28260,https://fbref.com/en/players/6dc73abd/Alvaro-Arbeloa,16/17,2016,Leg injury,3/12/2016,1/7/2017,211,211 days,25,25
Álvaro Arbeloa,https://www.transfermarkt.com/alvaro-arbeloa/profil/spieler/28260,https://fbref.com/en/players/6dc73abd/Alvaro-Arbeloa,15/16,2015,Hamstring strain,22/02/2016,10/3/2016,18,18 days,4,4
Álvaro Arbeloa,https://www.transfermarkt.com/alvaro-arbeloa/profil/spieler/28260,https://fbref.com/en/players/6dc73abd/Alvaro-Arbeloa,14/15,2014,Knee injury,15/01/2015,22/01/2015,8,8 days,2,2
Álvaro Arbeloa,https://www.transfermarkt.com/alvaro-arbeloa/profil/spieler/28260,https://fbref.com/en/players/6dc73abd/Alvaro-Arbeloa,13/14,2013,Knee injury,3/3/2014,1/5/2014,60,60 days,14,14
Álvaro Arbeloa,https://www.transfermarkt.com/alvaro-arbeloa/profil/spieler/28260,https://fbref.com/en/players/6dc73abd/Alvaro-Arbeloa,12/13/2026,2012,Torn muscle fiber,18/10/2012,1/11/2012,15,15 days,4,4
Álvaro Arbeloa,https://www.transfermarkt.com/alvaro-arbeloa/profil/spieler/28260,https://fbref.com/en/players/6dc73abd/Alvaro-Arbeloa,8/9/2026,2008,Thigh problems,22/12/2008,19/01/2009,29,29 days,4,4
Álvaro Arbeloa,https://www.transfermarkt.com/alvaro-arbeloa/profil/spieler/28260,https://fbref.com/en/players/6dc73abd/Alvaro-Arbeloa,7/8/2026,2007,Groin problems,21/01/2008,21/02/2008,32,32 days,4,4
Álvaro Cejudo,https://www.transfermarkt.com/alvaro-cejudo/profil/spieler/72779,https://fbref.com/en/players/a39b23eb/Alvaro-Cejudo,19/20,2019,muscular problems,12/7/2020,21/07/2020,10,10 days,2,2
Álvaro Cejudo,https://www.transfermarkt.com/alvaro-cejudo/profil/spieler/72779,https://fbref.com/en/players/a39b23eb/Alvaro-Cejudo,19/20,2019,muscular problems,17/06/2020,6/7/2020,20,20 days,4,4
Álvaro Cejudo,https://www.transfermarkt.com/alvaro-cejudo/profil/spieler/72779,https://fbref.com/en/players/a39b23eb/Alvaro-Cejudo,19/20,2019,muscular problems,18/09/2019,30/09/2019,13,13 days,2,2
Álvaro Cejudo,https://www.transfermarkt.com/alvaro-cejudo/profil/spieler/72779,https://fbref.com/en/players/a39b23eb/Alvaro-Cejudo,18/19,2018,muscular problems,13/05/2019,22/05/2019,10,10 days,1,1
Álvaro Cejudo,https://www.transfermarkt.com/alvaro-cejudo/profil/spieler/72779,https://fbref.com/en/players/a39b23eb/Alvaro-Cejudo,18/19,2018,Muscle injury,23/12/2018,16/01/2019,25,25 days,2,2
Álvaro Cejudo,https://www.transfermarkt.com/alvaro-cejudo/profil/spieler/72779,https://fbref.com/en/players/a39b23eb/Alvaro-Cejudo,18/19,2018,Knee problems,31/08/2018,10/10/2018,41,41 days,8,8
Álvaro Cejudo,https://www.transfermarkt.com/alvaro-cejudo/profil/spieler/72779,https://fbref.com/en/players/a39b23eb/Alvaro-Cejudo,16/17,2016,Knock,26/01/2017,16/02/2017,22,22 days,2,2
Álvaro Cejudo,https://www.transfermarkt.com/alvaro-cejudo/profil/spieler/72779,https://fbref.com/en/players/a39b23eb/Alvaro-Cejudo,13/14,2013,Hamstring strain,6/5/2014,16/05/2014,11,11 days,1,1
Álvaro Cejudo,https://www.transfermarkt.com/alvaro-cejudo/profil/spieler/72779,https://fbref.com/en/players/a39b23eb/Alvaro-Cejudo,10/11/2026,2010,Knee injury,28/12/2010,16/01/2011,20,20 days,3,3
Álvaro Domínguez,https://www.transfermarkt.com/alvaro-dominguez/profil/spieler/62915,https://fbref.com/en/players/cd0a9411/Alvaro-Dominguez,16/17,2016,Back problems,11/7/2016,5/12/2016,148,148 days,22,22
Álvaro Domínguez,https://www.transfermarkt.com/alvaro-dominguez/profil/spieler/62915,https://fbref.com/en/players/cd0a9411/Alvaro-Dominguez,15/16,2015,surgery,16/11/2015,30/06/2016,228,228 days,25,25
Álvaro Domínguez,https://www.transfermarkt.com/alvaro-dominguez/profil/spieler/62915,https://fbref.com/en/players/cd0a9411/Alvaro-Dominguez,15/16,2015,bruise,22/10/2015,26/10/2015,5,5 days,1,1
Álvaro Domínguez,https://www.transfermarkt.com/alvaro-dominguez/profil/spieler/62915,https://fbref.com/en/players/cd0a9411/Alvaro-Dominguez,15/16,2015,Back problems,20/07/2015,21/09/2015,64,64 days,7,7
